id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
30482587,新·奥特曼,,https://dou.img.lithub.cc/movie/30482587.jpg,2022-05-13(日本),https://movie.douban.com/subject/30482587/,6.7,科幻,,,,2022-10-04 21:23:07,2022 / 日本 / 科幻 / 樋口真嗣 / 斋藤工 长泽雅美
1929463,少年派的奇幻漂流,,https://dou.img.lithub.cc/movie/1929463.jpg,2012-11-22(中国大陆),https://movie.douban.com/subject/1929463/,9.1,"剧情,奇幻,冒险",,,,2022-10-03 23:09:01,2012 / 美国 中国台湾 英国 加拿大 / 剧情 奇幻 冒险 / 李安 / 苏拉·沙玛 伊尔凡·可汗
34477861,雷神4：爱与雷霆,,https://dou.img.lithub.cc/movie/34477861.jpg,2022-07-06(中国香港),https://movie.douban.com/subject/34477861/,5.4,"喜剧,动作,爱情",,,,2022-09-08 18:49:31,2022 / 澳大利亚 美国 / 喜剧 动作 爱情 科幻 奇幻 冒险 / 塔伊加·维迪提 / 克里斯·海姆斯沃斯 娜塔莉·波特曼
6893932,壮志凌云2：独行侠,,https://dou.img.lithub.cc/movie/6893932.jpg,2022-05-18(戛纳电影节),https://movie.douban.com/subject/6893932/,8,动作,,,,2022-09-01 14:31:54,2022 / 美国 中国大陆 / 动作 / 约瑟夫·科辛斯基 / 汤姆·克鲁斯 詹妮弗·康纳利
1293799,壮志凌云,,https://dou.img.lithub.cc/movie/1293799.jpg,1986-05-16(美国),https://movie.douban.com/subject/1293799/,7.6,"剧情,动作",,,,2022-08-31 14:59:57,1986 / 美国 / 剧情 动作 / 托尼·斯科特 / 汤姆·克鲁斯 凯莉·麦吉利斯
26995893,神探大战,,https://dou.img.lithub.cc/movie/26995893.jpg,2022-07-08(中国大陆),https://movie.douban.com/subject/26995893/,6.7,"动作,悬疑,犯罪",,,,2022-08-28 11:45:58,2022 / 中国香港 中国大陆 / 动作 悬疑 犯罪 / 韦家辉 / 刘青云 蔡卓妍
34889374,神烦警探 第八季,,https://dou.img.lithub.cc/movie/34889374.jpg,2021-08-12(美国),https://movie.douban.com/subject/34889374/,9.5,"喜剧,犯罪",,,,2022-08-19 14:22:35,2021 / 美国 / 喜剧 犯罪 / 考特尼·卡里洛 凯文·布瑞 克莱尔·斯坎伦 丹妮艾拉·艾斯曼 盖尔·曼库索 玛姬·凯瑞 坦姆比·班克斯 贝丝·麦卡锡-米勒 琳达·门多萨 / 安迪·萨姆伯格 斯蒂芬妮·比翠丝
34951007,风骚律师 第六季,,https://dou.img.lithub.cc/movie/34951007.jpg,2022-04-18(美国),https://movie.douban.com/subject/34951007/,9.7,"剧情,犯罪",,,,2022-08-17 10:15:51,2022 / 美国 / 剧情 犯罪 / 迈克尔·莫里斯 戈登·史密斯 吉安卡罗·埃斯波西托 蕾亚·塞洪 皮特·古尔德 托马斯·施纳泽 文斯·吉里根 / 鲍勃·奥登科克 乔纳森·班克斯
35042913,西部世界 第四季,,https://dou.img.lithub.cc/movie/35042913.jpg,2022-06-26(美国),https://movie.douban.com/subject/35042913/,7.8,"剧情,科幻,悬疑",,,,2022-08-16 13:23:28,2022 / 美国 / 剧情 科幻 悬疑 / 克雷格·麦克尼尔 理查德·J·刘易斯 保罗·卡梅隆 汉内尔 M.卡普珀 蜜拉·梅农 安德鲁·塞克利尔 / 埃文·蕾切尔·伍德 坦迪·牛顿
1296519,喋血双雄,,https://dou.img.lithub.cc/movie/1296519.jpg,1989-07-06,https://movie.douban.com/subject/1296519/,8.5,"剧情,动作,惊悚",,,,2022-08-13 20:53:12,1989 / 中国香港 / 剧情 动作 惊悚 犯罪 / 吴宇森 / 周润发 李修贤
1293759,英雄本色3：夕阳之歌,,https://dou.img.lithub.cc/movie/1293759.jpg,1989-10-20(中国香港),https://movie.douban.com/subject/1293759/,7.5,"动作,战争",,,,2022-08-11 19:44:16,1989 / 中国香港 / 动作 战争 / 徐克 / 周润发 梅艳芳
1297862,英雄本色2,,https://dou.img.lithub.cc/movie/1297862.jpg,1987-12-17(中国香港),https://movie.douban.com/subject/1297862/,8.4,"剧情,动作,犯罪",,,,2022-08-11 17:18:43,1987 / 中国香港 / 剧情 动作 犯罪 / 吴宇森 / 狄龙 张国荣
1297574,英雄本色,,https://dou.img.lithub.cc/movie/1297574.jpg,2017-11-17(中国大陆),https://movie.douban.com/subject/1297574/,8.6,"剧情,动作,犯罪",,,,2022-08-11 00:46:15,1986 / 中国香港 / 剧情 动作 犯罪 / 吴宇森 / 周润发 狄龙
1857099,老无所依,,https://dou.img.lithub.cc/movie/1857099.jpg,2007-05-19(戛纳电影节),https://movie.douban.com/subject/1857099/,8.3,"剧情,惊悚,犯罪",,,,2022-08-10 00:17:34,2007 / 美国 / 剧情 惊悚 犯罪 / 伊桑·科恩 乔尔·科恩 / 汤米·李·琼斯 哈维尔·巴登
1304073,假如爱有天意,,https://dou.img.lithub.cc/movie/1304073.jpg,2003-01-30,https://movie.douban.com/subject/1304073/,8.4,"剧情,爱情",,,,2022-08-08 17:57:34,2003 / 韩国 / 剧情 爱情 / 郭在容 / 孙艺珍 赵寅成
4160540,机械姬,,https://dou.img.lithub.cc/movie/4160540.jpg,2014-12-16(BFI影展),https://movie.douban.com/subject/4160540/,7.6,"科幻,悬疑,惊悚",,,,2022-07-16 22:16:32,2014 / 英国 美国 / 科幻 悬疑 惊悚 / 亚历克斯·加兰 / 艾丽西亚·维坎德 多姆纳尔·格里森
34988710,9号秘事 第七季,,https://dou.img.lithub.cc/movie/34988710.jpg,2022-04-20(英国),https://movie.douban.com/subject/34988710/,9,"剧情,喜剧,悬疑",,,,2022-07-16 17:42:40,2022 / 英国 / 剧情 喜剧 悬疑 惊悚 恐怖 犯罪 / 阿尔·坎贝尔 路易丝·胡珀 基伦·J·沃尔什 / 里斯·谢尔史密斯 史蒂夫·佩姆伯顿
35154050,黑袍纠察队 第三季,,https://dou.img.lithub.cc/movie/35154050.jpg,2022-06-03(美国),https://movie.douban.com/subject/35154050/,8.6,"剧情,动作,科幻",,,,2022-07-15 12:14:41,2022 / 美国 / 剧情 动作 科幻 犯罪 / 菲利浦·斯格里西亚 / 卡尔·厄本 杰克·奎德
35429466,警察荣誉,,https://dou.img.lithub.cc/movie/35429466.jpg,2022-05-28(中国大陆),https://movie.douban.com/subject/35429466/,8.5,剧情,,,,2022-07-10 14:17:45,2022 / 中国大陆 / 剧情 / 丁黑 鲍成志 符策欣 / 张若昀 白鹿
30206389,西部世界 第三季,,https://dou.img.lithub.cc/movie/30206389.jpg,2020-03-15(美国),https://movie.douban.com/subject/30206389/,8.2,"剧情,科幻,悬疑",,,,2022-07-08 00:23:25,2020 / 美国 / 剧情 科幻 悬疑 西部 / 乔纳森·诺兰 詹妮弗·盖辛格 理查德·J·刘易斯 保罗·卡梅隆 安娜·福斯特 阿曼达·马尔萨利斯 海伦·谢费 / 埃文·蕾切尔·伍德 坦迪·牛顿
27194292,怪奇物语 第四季,,https://dou.img.lithub.cc/movie/27194292.jpg,2022-05-27(美国),https://movie.douban.com/subject/27194292/,9.2,"剧情,恐怖,奇幻",,,,2022-07-02 07:30:53,2022 / 美国 / 剧情 恐怖 奇幻 / 马特·达菲 罗斯·达菲 肖恩·利维 尼姆罗德·安陶尔 / 米莉·波比·布朗 薇诺娜·瑞德
34959527,唬胆特工,,https://dou.img.lithub.cc/movie/34959527.jpg,2022-12-23(中国大陆),https://movie.douban.com/subject/34959527/,6.2,"喜剧,动作,犯罪",,,,2022-06-28 23:55:04,2022 / 美国 / 喜剧 动作 犯罪 / 帕特里克·休斯 / 凯文·哈特 伍迪·哈里森
30285826,风骚律师 第五季,,https://dou.img.lithub.cc/movie/30285826.jpg,2020-02-23(美国),https://movie.douban.com/subject/30285826/,9.7,"剧情,犯罪",,,,2022-06-25 18:45:06,2020 / 美国 / 剧情 犯罪 / 布朗温·休斯 诺维托·巴尔瓦 迈克尔·莫里斯 戈登·史密斯 吉姆·麦凯 梅丽莎·伯恩斯坦 文斯·吉里根 托马斯·施纳泽 皮特·古尔德 / 鲍勃·奥登科克 乔纳森·班克斯
30304994,奇异博士2：疯狂多元宇宙,,https://dou.img.lithub.cc/movie/30304994.jpg,2022-05-04(中国台湾),https://movie.douban.com/subject/30304994/,6.3,"动作,科幻,恐怖",,,,2022-06-23 00:04:32,2022 / 美国 / 动作 科幻 恐怖 奇幻 冒险 / 山姆·雷米 / 本尼迪克特·康伯巴奇 伊丽莎白·奥尔森
27077785,风骚律师 第四季,,https://dou.img.lithub.cc/movie/27077785.jpg,2018-08-06(美国),https://movie.douban.com/subject/27077785/,9.5,"剧情,犯罪",,,,2022-06-21 22:56:23,2018 / 美国 / 剧情 犯罪 / 明基·斯皮罗 米歇尔·麦克拉伦 丹尼尔·沙克海姆 约翰·施班 迈克尔·莫里斯 安德鲁·斯坦顿 黛博拉·周 吉姆·麦凯 文斯·吉里根 亚当·伯恩斯坦 / 鲍勃·奥登科克 乔纳森·班克斯
26748847,风骚律师 第三季,,https://dou.img.lithub.cc/movie/26748847.jpg,2017-04-10(美国),https://movie.douban.com/subject/26748847/,9.6,"剧情,犯罪",,,,2022-06-19 19:37:59,2017 / 美国 / 剧情 犯罪 / 文斯·吉里根 约翰·施班 托马斯·施纳泽 丹尼尔·沙克海姆 基斯·戈登 亚当·伯恩斯坦 明基·斯皮罗 皮特·古尔德 / 鲍勃·奥登科克 乔纳森·班克斯
1316510,射雕英雄传之东成西就,,https://dou.img.lithub.cc/movie/1316510.jpg,1993-02-05(中国香港),https://movie.douban.com/subject/1316510/,8.7,"喜剧,奇幻,武侠",,,,2022-06-19 10:06:30,1993 / 中国香港 / 喜剧 奇幻 武侠 古装 / 刘镇伟 / 梁朝伟 林青霞
25976733,风骚律师 第二季,,https://dou.img.lithub.cc/movie/25976733.jpg,2016-02-15(美国),https://movie.douban.com/subject/25976733/,9.5,"剧情,犯罪",,,,2022-06-19 10:05:04,2016 / 美国 / 剧情 犯罪 / 托马斯·施纳泽 泰瑞·麦克多诺 斯科特·怀南特 亚当·伯恩斯坦 约翰·施班 迈克尔·斯洛维斯 科林·巴克西 拉尔沙·康达基 皮特·古尔德 文斯·吉里根 / 鲍勃·奥登科克 乔纳森·班克斯
25726259,风骚律师 第一季,,https://dou.img.lithub.cc/movie/25726259.jpg,2015-02-08(美国),https://movie.douban.com/subject/25726259/,9.3,"剧情,喜剧,犯罪",,,,2022-06-19 10:04:58,2015 / 美国 / 剧情 喜剧 犯罪 / 文斯·吉里根 米歇尔·麦克拉伦 泰瑞·麦克多诺 科林·巴克西 妮可·卡索 亚当·伯恩斯坦 拉尔沙·康达基 托马斯·施纳泽 皮特·古尔德 / 鲍勃·奥登科克 蕾亚·塞洪
35169965,大楼里只有谋杀 第一季,,https://dou.img.lithub.cc/movie/35169965.jpg,2021-08-31(美国),https://movie.douban.com/subject/35169965/,8.2,"喜剧,悬疑,犯罪",,,,2022-06-19 10:04:16,2021 / 美国 / 喜剧 悬疑 犯罪 / 詹米·巴比特 吉莉安·罗伯斯比尔 唐·斯卡尔蒂诺 雪梨·道比什 / 史蒂夫·马丁 马丁·肖特
26416062,侏罗纪世界2,,https://dou.img.lithub.cc/movie/26416062.jpg,2018-06-15(中国大陆),https://movie.douban.com/subject/26416062/,6.6,"动作,科幻,冒险",,,,2022-06-19 10:03:49,2018 / 美国 / 动作 科幻 冒险 / J·A·巴亚纳 / 克里斯·帕拉特 布莱丝·达拉斯·霍华德
10440138,侏罗纪世界,,https://dou.img.lithub.cc/movie/10440138.jpg,2015-06-10(中国大陆),https://movie.douban.com/subject/10440138/,7.8,"动作,科幻,冒险",,,,2022-06-19 10:03:44,2015 / 美国 / 动作 科幻 冒险 / 科林·特莱沃若 / 克里斯·帕拉特 布莱丝·达拉斯·霍华德
1304643,侏罗纪公园3,,https://dou.img.lithub.cc/movie/1304643.jpg,2002-01-23(中国大陆),https://movie.douban.com/subject/1304643/,7.4,"动作,科幻,惊悚",,,,2022-06-19 10:03:39,2001 / 美国 / 动作 科幻 惊悚 冒险 / 乔·庄斯顿 / 山姆·尼尔 威廉姆·H·梅西
1293702,侏罗纪公园2：失落的世界,,https://dou.img.lithub.cc/movie/1293702.jpg,1997-08-07(中国大陆),https://movie.douban.com/subject/1293702/,7.6,"动作,科幻,惊悚",,,,2022-06-19 10:03:33,1997 / 美国 / 动作 科幻 惊悚 冒险 / 史蒂文·斯皮尔伯格 / 杰夫·高布伦 朱丽安·摩尔
26873582,侏罗纪世界3,,https://dou.img.lithub.cc/movie/26873582.jpg,2022-06-10(美国/中国大陆),https://movie.douban.com/subject/26873582/,6,"动作,科幻,冒险",,,,2022-06-19 10:03:14,2022 / 美国 马耳他 / 动作 科幻 冒险 / 科林·特莱沃若 / 克里斯·帕拉特 布莱丝·达拉斯·霍华德
34603375,史前星球 第一季,,https://dou.img.lithub.cc/movie/34603375.jpg,2022-05-23(美国),https://movie.douban.com/subject/34603375/,9.3,"动画,纪录片,历史",5,,,2022-06-19 10:02:30,2022 / 美国 英国 / 动画 纪录片 历史 / 亚当·瓦德兹 安德鲁·R·琼斯 / 大卫·爱登堡
35436582,爱，死亡和机器人 第三季,,https://dou.img.lithub.cc/movie/35436582.jpg,2022-05-20(美国),https://movie.douban.com/subject/35436582/,8.5,"喜剧,科幻,动画",,,,2022-06-19 10:02:08,2022 / 美国 / 喜剧 科幻 动画 恐怖 短片 奇幻 / 帕特里克·奥斯本 大卫·芬奇 埃米莉·迪恩 罗伯特·比斯 安迪·里昂 吕寅荣 蒂姆·米勒 卡洛斯·史蒂文斯 杰罗姆·陈 阿尔贝托·米尔戈 / 乔什·布雷纳 加里·安东尼·威廉斯
1829654,憨豆的黄金周,,https://dou.img.lithub.cc/movie/1829654.jpg,2007-07-27(中国大陆),https://movie.douban.com/subject/1829654/,8.2,喜剧,,,,2022-06-19 10:01:47,2007 / 英国 法国 德国 / 喜剧 / 史蒂夫·班德莱克 / 罗温·艾金森 马克思·鲍德里
4924142,时间规划局,,https://dou.img.lithub.cc/movie/4924142.jpg,2011-10-20(加州首映),https://movie.douban.com/subject/4924142/,7.1,"动作,科幻",,,,2022-06-19 10:01:24,2011 / 美国 / 动作 科幻 / 安德鲁·尼科尔 / 阿曼达·塞弗里德 贾斯汀·汀布莱克
30314848,瞬息全宇宙,,https://dou.img.lithub.cc/movie/30314848.jpg,2022-03-11(西南偏南电影节),https://movie.douban.com/subject/30314848/,7.6,"喜剧,奇幻,冒险",,,,2022-06-19 10:01:11,2022 / 美国 / 喜剧 奇幻 冒险 / 关家永 丹尼尔·施纳特 / 杨紫琼 许玮伦
1296011,红番区,,https://dou.img.lithub.cc/movie/1296011.jpg,1995-01-29(中国大陆),https://movie.douban.com/subject/1296011/,7.8,"喜剧,动作,犯罪",,,,2022-06-19 10:00:50,1995 / 中国香港 / 喜剧 动作 犯罪 / 唐季礼 / 成龙 梅艳芳
1299120,A计划续集,,https://dou.img.lithub.cc/movie/1299120.jpg,1987-08-19(中国香港),https://movie.douban.com/subject/1299120/,7.9,"喜剧,动作,犯罪",,,,2022-06-19 10:00:38,1987 / 中国香港 / 喜剧 动作 犯罪 / 成龙 / 成龙 张曼玉
1296947,警察故事4：简单任务,,https://dou.img.lithub.cc/movie/1296947.jpg,1996-02-10(中国香港),https://movie.douban.com/subject/1296947/,7.7,"喜剧,动作,犯罪",,,,2022-06-19 09:59:46,1996 / 中国香港 / 喜剧 动作 犯罪 / 唐季礼 / 成龙 董骠
3726072,东邪西毒：终极版,,https://dou.img.lithub.cc/movie/3726072.jpg,2009-03-26(中国大陆),https://movie.douban.com/subject/3726072/,8.8,"剧情,动作,爱情",,,,2022-05-12 21:07:41,2008 / 中国香港 中国大陆 中国台湾 / 剧情 动作 爱情 / 王家卫 / 张国荣 林青霞
1301168,卧虎藏龙,,https://dou.img.lithub.cc/movie/1301168.jpg,2000-10-13(中国大陆),https://movie.douban.com/subject/1301168/,8.4,"剧情,爱情,武侠",,,,2022-05-12 13:53:42,2000 / 中国台湾 中国香港 美国 中国大陆 / 剧情 爱情 武侠 / 李安 / 周润发 杨紫琼
1298040,倩女幽魂3：道道道,,https://dou.img.lithub.cc/movie/1298040.jpg,1991-07-18,https://movie.douban.com/subject/1298040/,7.7,"动作,爱情,奇幻",,,,2022-05-09 17:04:14,1991 / 中国香港 / 动作 爱情 奇幻 古装 / 程小东 / 梁朝伟 张学友
1296629,倩女幽魂2：人间道,,https://dou.img.lithub.cc/movie/1296629.jpg,1990-07-13(中国香港),https://movie.douban.com/subject/1296629/,8.1,"爱情,奇幻,武侠",,,,2022-05-09 11:24:12,1990 / 中国香港 / 爱情 奇幻 武侠 古装 / 程小东 / 张国荣 王祖贤
1297447,倩女幽魂,,https://dou.img.lithub.cc/movie/1297447.jpg,2011-04-30(中国大陆),https://movie.douban.com/subject/1297447/,8.8,"爱情,奇幻,武侠",,,,2022-05-08 21:52:56,1987 / 中国香港 / 爱情 奇幻 武侠 古装 / 程小东 / 张国荣 王祖贤
26358318,月光骑士,,https://dou.img.lithub.cc/movie/26358318.jpg,2022-03-30(美国),https://movie.douban.com/subject/26358318/,7.9,"动作,奇幻,冒险",,,,2022-05-04 20:14:15,2022 / 美国 / 动作 奇幻 冒险 / 穆罕默德·迪亚卜 艾伦·穆尔黑德 贾斯汀·本森 / 奥斯卡·伊萨克 梅·卡拉美维
3822687,神秘海域,,https://dou.img.lithub.cc/movie/3822687.jpg,2022-03-14(中国大陆),https://movie.douban.com/subject/3822687/,6,"动作,冒险",,,,2022-04-24 09:26:21,2022 / 美国 / 动作 冒险 / 鲁本·弗雷斯彻 / 汤姆·赫兰德 马克·沃尔伯格
6424756,新蝙蝠侠,,https://dou.img.lithub.cc/movie/6424756.jpg,2022-03-18(中国大陆),https://movie.douban.com/subject/6424756/,7.2,"剧情,动作,悬疑",,,,2022-04-21 23:39:05,2022 / 美国 / 剧情 动作 悬疑 犯罪 / 马特·里夫斯 / 罗伯特·帕丁森 佐伊·克罗维兹
35154761,喜鹊谋杀案,,https://dou.img.lithub.cc/movie/35154761.jpg,2022-02-10(英国),https://movie.douban.com/subject/35154761/,8.3,"剧情,悬疑",,,,2022-03-17 20:33:43,2022 / 英国 / 剧情 悬疑 / 彼得·卡坦纽 / 莱丝利·曼维尔 蒂姆·迈克穆兰
35284253,青春变形记,,https://dou.img.lithub.cc/movie/35284253.jpg,2022-03-11(美国网络),https://movie.douban.com/subject/35284253/,8,"喜剧,动画,奇幻",,,,2022-03-17 09:24:29,2022 / 美国 / 喜剧 动画 奇幻 冒险 / 石之予 / 姜晋安 吴珊卓
34970181,亚当计划,,https://dou.img.lithub.cc/movie/34970181.jpg,2022-03-11(美国网络),https://movie.douban.com/subject/34970181/,6.3,"喜剧,动作,科幻",,,,2022-03-12 20:23:38,2022 / 美国 / 喜剧 动作 科幻 冒险 / 肖恩·利维 / 瑞安·雷诺兹 沃克·斯科贝尔
35051512,我和我的家乡,,https://dou.img.lithub.cc/movie/35051512.jpg,2020-10-01(中国大陆),https://movie.douban.com/subject/35051512/,7,"剧情,喜剧",,,,2022-03-09 12:29:20,2020 / 中国大陆 / 剧情 喜剧 / 宁浩 徐峥 陈思诚 闫非 彭大魔 邓超 俞白眉 / 葛优 黄渤
26311973,唐人街探案,,https://dou.img.lithub.cc/movie/26311973.jpg,2015-12-31(中国大陆),https://movie.douban.com/subject/26311973/,7.7,"喜剧,动作,悬疑",,,,2022-03-09 12:28:48,2015 / 中国大陆 / 喜剧 动作 悬疑 / 陈思诚 / 王宝强 刘昊然
25964071,夏洛特烦恼,,https://dou.img.lithub.cc/movie/25964071.jpg,2015-09-30(中国大陆),https://movie.douban.com/subject/25964071/,7.9,"喜剧,爱情",,,,2022-03-09 12:27:30,2015 / 中国大陆 / 喜剧 爱情 / 闫非 彭大魔 / 沈腾 马丽
2157131,少年包青天,,https://dou.img.lithub.cc/movie/2157131.jpg,2000-09-04(中国香港),https://movie.douban.com/subject/2157131/,8.6,"剧情,悬疑,古装",,,,2022-02-18 15:46:09,2000 / 中国大陆 / 剧情 悬疑 古装 / 胡明凯 / 周杰 释小龙
2157150,少年包青天2,,https://dou.img.lithub.cc/movie/2157150.jpg,2001-08-07(中国大陆),https://movie.douban.com/subject/2157150/,7.6,"剧情,悬疑,犯罪",,,,2022-02-17 20:54:27,2001 / 中国大陆 / 剧情 悬疑 犯罪 古装 / 曾谨 / 陆毅 任泉
26802975,余罪 第二季,,https://dou.img.lithub.cc/movie/26802975.jpg,2016-06-13(中国大陆),https://movie.douban.com/subject/26802975/,7.7,"剧情,犯罪",,,,2022-02-17 20:54:08,2016 / 中国大陆 / 剧情 犯罪 / 张睿 / 张一山 吴优
26363830,余罪 第一季,,https://dou.img.lithub.cc/movie/26363830.jpg,2016-05-23(中国大陆),https://movie.douban.com/subject/26363830/,8.4,"剧情,悬疑,犯罪",,,,2022-02-17 20:53:52,2016 / 中国大陆 / 剧情 悬疑 犯罪 / 张睿 / 张一山 吴优
3882715,武林外传,,https://dou.img.lithub.cc/movie/3882715.jpg,2006-01-02(中国大陆),https://movie.douban.com/subject/3882715/,9.6,"喜剧,武侠,古装",,,,2022-02-17 14:49:15,2006 / 中国大陆 / 喜剧 武侠 古装 / 尚敬 / 闫妮 姚晨
22266126,王牌保镖,,https://dou.img.lithub.cc/movie/22266126.jpg,2017-09-22(中国大陆),https://movie.douban.com/subject/22266126/,7.2,"喜剧,动作,犯罪",,,,2022-02-17 12:25:31,2017 / 美国 中国香港 保加利亚 荷兰 加拿大 英国 法国 / 喜剧 动作 犯罪 / 帕特里克·休斯 / 瑞安·雷诺兹 塞缪尔·杰克逊
33404425,隐秘的角落,,https://dou.img.lithub.cc/movie/33404425.jpg,2020-06-16(中国大陆),https://movie.douban.com/subject/33404425/,8.8,"剧情,悬疑,犯罪",,,,2022-02-16 23:48:12,2020 / 中国大陆 / 剧情 悬疑 犯罪 / 辛爽 / 秦昊 王景春
4135710,Hello！树先生,,https://dou.img.lithub.cc/movie/4135710.jpg,2011-11-04(中国大陆),https://movie.douban.com/subject/4135710/,8.3,剧情,,,,2022-02-15 10:35:08,2011 / 中国大陆 / 剧情 / 韩杰 / 王宝强 谭卓
10512661,银翼杀手2049,,https://dou.img.lithub.cc/movie/10512661.jpg,2017-10-27(中国大陆),https://movie.douban.com/subject/10512661/,8.3,"剧情,动作,科幻",,,,2022-02-12 19:52:14,2017 / 美国 英国 加拿大 西班牙 / 剧情 动作 科幻 悬疑 惊悚 / 丹尼斯·维伦纽瓦 / 瑞恩·高斯林 哈里森·福特
35505100,这个杀手不太冷静,,https://dou.img.lithub.cc/movie/35505100.jpg,2022-02-01(中国大陆),https://movie.douban.com/subject/35505100/,6.1,喜剧,,,,2022-02-05 17:55:24,2022 / 中国大陆 / 喜剧 / 邢文雄 / 马丽 魏翔
2157507,魔幻时刻,,https://dou.img.lithub.cc/movie/2157507.jpg,2008-06-07,https://movie.douban.com/subject/2157507/,8.1,喜剧,,,,2022-01-22 20:00:55,2008 / 日本 / 喜剧 / 三谷幸喜 / 佐藤浩市 妻夫木聪
25966044,黑镜 第三季,,https://dou.img.lithub.cc/movie/25966044.jpg,2016-10-21(美国),https://movie.douban.com/subject/25966044/,9,"剧情,科幻,惊悚",,,,2022-01-21 22:19:49,2016 / 美国 英国 / 剧情 科幻 惊悚 / 欧文·哈里斯 乔·赖特 詹姆斯·瓦特金斯 雅各布·维尔布鲁根 詹姆斯·哈维斯 丹·特拉亨伯格 / 古古·姆巴塔-劳 麦肯兹·戴维斯
34992760,百人社会实验 第一季,,https://dou.img.lithub.cc/movie/34992760.jpg,2020-03-13(美国),https://movie.douban.com/subject/34992760/,7.2,真人秀,,,,2022-01-20 20:16:21,2020 / 美国 / 真人秀 / Haley Bockrath Zainab Johnson
26435723,心里的声音,,https://dou.img.lithub.cc/movie/26435723.jpg,2016-11-07(韩国),https://movie.douban.com/subject/26435723/,9.2,"剧情,喜剧",,,,2022-01-17 17:00:56,2016 / 韩国 / 剧情 喜剧 / 河炳勋 / 李光洙 庭沼玟
26897885,芬奇,,https://dou.img.lithub.cc/movie/26897885.jpg,2021-11-05(美国),https://movie.douban.com/subject/26897885/,8.4,"剧情,科幻",,,,2022-01-16 22:59:06,2021 / 美国 / 剧情 科幻 / 米格尔·萨普什尼克 / 汤姆·汉克斯 卡莱伯·兰德里·琼斯
25881247,边境杀手,,https://dou.img.lithub.cc/movie/25881247.jpg,2015-05-19(戛纳电影节),https://movie.douban.com/subject/25881247/,7.7,"剧情,惊悚,犯罪",,,,2022-01-14 13:36:48,2015 / 美国 墨西哥 中国香港 / 剧情 惊悚 犯罪 / 丹尼斯·维伦纽瓦 / 艾米莉·布朗特 本尼西奥·德尔·托罗
21324900,降临,,https://dou.img.lithub.cc/movie/21324900.jpg,2017-01-20(中国大陆),https://movie.douban.com/subject/21324900/,7.8,"剧情,科幻",,,,2022-01-14 13:23:33,2016 / 美国 加拿大 / 剧情 科幻 / 丹尼斯·维伦纽瓦 / 艾米·亚当斯 杰瑞米·雷纳
33432655,困在时间里的父亲,,https://dou.img.lithub.cc/movie/33432655.jpg,2021-06-18(中国大陆),https://movie.douban.com/subject/33432655/,8.6,剧情,,,,2022-01-13 19:51:24,2020 / 英国 法国 / 剧情 / 佛罗莱恩·泽勒 / 安东尼·霍普金斯 奥利维娅·科尔曼
30331433,旺达幻视,,https://dou.img.lithub.cc/movie/30331433.jpg,2021-01-15(美国),https://movie.douban.com/subject/30331433/,9,"剧情,科幻",,,,2022-01-13 12:45:28,2021 / 美国 / 剧情 科幻 / 马特·沙克曼 / 伊丽莎白·奥尔森 保罗·贝坦尼
11577139,咱们结婚吧,,https://dou.img.lithub.cc/movie/11577139.jpg,2013-11-06(中国大陆),https://movie.douban.com/subject/11577139/,7.4,"剧情,爱情,家庭",,,,2022-01-08 07:38:21,2013 / 中国大陆 / 剧情 爱情 家庭 / 刘江 / 高圆圆 黄海波
1306029,美丽心灵,,https://dou.img.lithub.cc/movie/1306029.jpg,2001-12-13(加州首映),https://movie.douban.com/subject/1306029/,9.1,"剧情,传记",,,,2022-01-06 00:23:09,2001 / 美国 / 剧情 传记 / 朗·霍华德 / 罗素·克劳 艾德·哈里斯
35101436,成瘾剂量,,https://dou.img.lithub.cc/movie/35101436.jpg,2021-10-13(美国),https://movie.douban.com/subject/35101436/,9.4,剧情,,,,2022-01-02 00:30:53,2021 / 美国 / 剧情 / 巴瑞·莱文森 迈克尔·科斯塔 派翠西亚·里根 丹尼·斯特朗 / 迈克尔·基顿 彼得·萨斯加德
34884712,不要抬头,,https://dou.img.lithub.cc/movie/34884712.jpg,2021-12-10(美国),https://movie.douban.com/subject/34884712/,7.6,"喜剧,科幻",,,,2021-12-26 00:07:38,2021 / 美国 / 喜剧 科幻 / 亚当·麦凯 / 莱昂纳多·迪卡普里奥 詹妮弗·劳伦斯
34801038,黑客帝国：矩阵重启,,https://dou.img.lithub.cc/movie/34801038.jpg,2022-01-14(中国大陆),https://movie.douban.com/subject/34801038/,5.7,"动作,科幻",2,,,2021-12-23 13:19:12,2021 / 美国 / 动作 科幻 / 拉娜·沃卓斯基 / 基努·里维斯 凯瑞-安·莫斯
26933210,蜘蛛侠：英雄无归,,https://dou.img.lithub.cc/movie/26933210.jpg,2021-12-15(中国台湾),https://movie.douban.com/subject/26933210/,6.6,"动作,科幻,奇幻",,,,2021-12-22 23:40:59,2021 / 美国 / 动作 科幻 奇幻 冒险 / 乔·沃茨 / 汤姆·赫兰德 赞达亚
